file,fat tree,rail only,HyperX,DragonFly+
llama_405B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2296447898771456,2296447898771456,1152735306067968,2343240460165120
llama_405B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1150016930455552,1150016930455552,576411246792704,1162005224366080
llama_405B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,616847721365504,616847721365504,309039915859968,620092535603200
llama_405B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,9141029785616384,9141029785616384,4575180840525824,9188142741504000
llama_405B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,4750851023323136,4750851023323136,2377043763666944,4763137163149312
llama_405B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2597431414882304,2597431414882304,1299578037469184,2600962800746496
llama_405B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,18540447473385472,18540447473385472,9273812432216064,18564287276564480
llama_405B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,9728835294609408,9728835294609408,4865862895673344,9735257394790400
llama_405B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,5344269965983744,5344269965983744,2672897476526080,5346312541700096
llama_405B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,4593078400761856,4593078400761856,2303016524734464,4686754825158656
llama_405B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2300126269816832,2300126269816832,1152227791740928,2324149062090752
llama_405B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1233742754480128,1233742754480128,617894373359616,1240256038830080
llama_405B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2285188768870400,2285188768870400,1145217049696256,2296932669075456
llama_405B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1187677901164544,1187677901164544,594679786899456,1190732008787968
llama_405B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,649339910488064,649339910488064,324888567611392,650213785337856
llama_405B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,4635077315670016,4635077315670016,2319442988242944,4641019990126592
llama_405B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2432191182409728,2432191182409728,1216733010069504,2433787886833664
llama_405B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1336058305970176,1336058305970176,668168550678528,1336564357136384
llama_405B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1148132647776256,1148132647776256,577409062017024,1171483277668352
llama_405B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,574962260774912,574962260774912,288592766175232,580933305503744
llama_405B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,308400204808192,308400204808192,154631336624128,310010783989760
llama_65B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1456246051856384,1456246051856384,728746924322816,1460262710304768
llama_65B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,782549514199040,782549514199040,391554679312384,783681498128384
llama_65B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,449111717838848,449111717838848,224721910628352,449510034112512
