file,fat tree,rail only,HyperX,DragonFly+
llama_405B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,4623191966756864,4623191966756864,2311595983378432,4623191966756864
llama_405B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,2428997773561856,2428997773561856,1214498886780928,2428997773561856
llama_405B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1335046203637760,1335046203637760,667523101818880,1335046203637760
llama_405B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1101431387992064,1101431387992064,550715693996032,1101431387992064
llama_405B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,563020171317248,563020171317248,281510085658624,563020171317248
llama_405B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,305179046445056,305179046445056,152589523222528,305179046445056
llama_65B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1448212734959616,1448212734959616,724106367479808,1448212734959616
llama_65B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,780285546340352,780285546340352,390142773170176,780285546340352
llama_65B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,448315085291520,448315085291520,224157542645760,448315085291520
llama_65B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,2975834760568832,2975834760568832,1487917380284416,2975834760568832
llama_65B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1608140158672896,1608140158672896,804070079336448,1608140158672896
llama_65B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,925322643243008,925322643243008,462661321621504,925322643243008
llama_65B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,691227695538176,691227695538176,345613847769088,691227695538176
llama_65B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,368110282481664,368110282481664,184055141240832,368110282481664
llama_65B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,210272091373568,210272091373568,105136045686784,210272091373568
llama_65B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,2896425469919232,2896425469919232,1448212734959616,2896425469919232
llama_65B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1560571092680704,1560571092680704,780285546340352,1560571092680704
llama_65B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,896630170583040,896630170583040,448315085291520,896630170583040
llama_65B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,5951669521137664,5951669521137664,2975834760568832,5951669521137664
llama_65B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,3216280317345792,3216280317345792,1608140158672896,3216280317345792
llama_65B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1850645286486016,1850645286486016,925322643243008,1850645286486016
llama_65B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1382455391076352,1382455391076352,691227695538176,1382455391076352
llama_65B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,736220564963328,736220564963328,368110282481664,736220564963328
llama_65B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,420544182747136,420544182747136,210272091373568,420544182747136
llama_65B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,724106367479808,724106367479808,362053183739904,724106367479808
llama_65B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,390142773170176,390142773170176,195071386585088,390142773170176
llama_65B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,224157542645760,224157542645760,112078771322880,224157542645760
llama_65B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,1487917380284416,1487917380284416,743958690142208,1487917380284416
llama_65B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,804070079336448,804070079336448,402035039668224,804070079336448
llama_65B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,462661321621504,462661321621504,231330660810752,462661321621504
llama_65B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,345613847769088,345613847769088,172806923884544,345613847769088
llama_65B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,184055141240832,184055141240832,92027570620416,184055141240832
llama_65B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_tp_only,105136045686784,105136045686784,52568022843392,105136045686784
