topology,point_idx,load,cdf_percent,num_edges,num_zeros,first_positive_load,global_x_start
Fat Tree,208,182394880.0,68.64461738002593,9252,6144,182394880.0,18239488.0
Fat Tree,209,182394880.0,68.65542585386943,9252,6144,182394880.0,18239488.0
Fat Tree,210,182394880.0,68.66623432771293,9252,6144,182394880.0,18239488.0
Fat Tree,211,182394880.0,68.67704280155642,9252,6144,182394880.0,18239488.0
Fat Tree,212,182394880.0,68.68785127539991,9252,6144,182394880.0,18239488.0
Fat Tree,213,182394880.0,68.6986597492434,9252,6144,182394880.0,18239488.0
Fat Tree,214,182394880.0,68.7094682230869,9252,6144,182394880.0,18239488.0
Fat Tree,215,182394880.0,68.7202766969304,9252,6144,182394880.0,18239488.0
Fat Tree,216,182394880.0,68.73108517077388,9252,6144,182394880.0,18239488.0
Fat Tree,217,182394880.0,68.74189364461738,9252,6144,182394880.0,18239488.0
Fat Tree,218,182394880.0,68.75270211846087,9252,6144,182394880.0,18239488.0
Fat Tree,219,182394880.0,68.76351059230437,9252,6144,182394880.0,18239488.0
Fat Tree,220,182394880.0,68.77431906614785,9252,6144,182394880.0,18239488.0
Fat Tree,221,182394880.0,68.78512753999135,9252,6144,182394880.0,18239488.0
Fat Tree,222,182394880.0,68.79593601383485,9252,6144,182394880.0,18239488.0
Fat Tree,223,182394880.0,68.80674448767834,9252,6144,182394880.0,18239488.0
Fat Tree,224,182394880.0,68.81755296152183,9252,6144,182394880.0,18239488.0
Fat Tree,225,182394880.0,68.82836143536532,9252,6144,182394880.0,18239488.0
Fat Tree,226,182394880.0,68.83916990920882,9252,6144,182394880.0,18239488.0
Fat Tree,227,182394880.0,68.84997838305232,9252,6144,182394880.0,18239488.0
Fat Tree,228,182394880.0,68.8607868568958,9252,6144,182394880.0,18239488.0
Fat Tree,229,182394880.0,68.8715953307393,9252,6144,182394880.0,18239488.0
Fat Tree,230,182394880.0,68.8824038045828,9252,6144,182394880.0,18239488.0
Fat Tree,231,182394880.0,68.89321227842629,9252,6144,182394880.0,18239488.0
Fat Tree,232,182394880.0,68.90402075226977,9252,6144,182394880.0,18239488.0
